47394pb022	M	Duplo Figure Lego Ville, Male, Medium Blue Legs, Dark Red Top, Blue Baseball Cap	167	15.54	http://www.bricklink.com/ML/47394pb022
47394pb023	M	Duplo Figure Lego Ville, Male, Blue Legs, Tan Top with Buttons and Rag in Pocket, Black Hair (Mechanic)	167	15.5	http://www.bricklink.com/ML/47394pb023
47394pb024	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Black Top with Badge, Black Arms, White Helmet	167	36	http://www.bricklink.com/ML/47394pb024
47394pb025	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Black Hands, Silver Helmet, Blue Eyes	167	15.8699999	http://www.bricklink.com/ML/47394pb025
47394pb026	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Black Hands, White Helmet, Light Gray Moustache	167	15.8599997	http://www.bricklink.com/ML/47394pb026
47394pb027	M	Duplo Figure Lego Ville, Male, Red Legs, Red Top with Ferrari / Shell / Vodafone Pattern (Mechanic)	167	15	http://www.bricklink.com/ML/47394pb027
47394pb028	M	Duplo Figure Lego Ville, Female, Dark Purple Legs, Light Violet Top, Reddish Brown Hair	167	17.1000004	http://www.bricklink.com/ML/47394pb028
47394pb029	M	Duplo Figure Lego Ville, Male, Bob the Builder	167	17	http://www.bricklink.com/ML/47394pb029
47394pb030	M	Duplo Figure Lego Ville, Female, Dark Red Legs, Sand Green Sweater, Very Light Gray Hair, Green Eyes, Glasses	167	17.4799995	http://www.bricklink.com/ML/47394pb030
47394pb031	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Light Blue Top with Badge, Light Blue Hands, Black Hat	167	16.1000004	http://www.bricklink.com/ML/47394pb031
47394pb032	M	Duplo Figure Lego Ville, Male, Black Legs, Black and White Striped Top with Number 62019, Black Arms and Hands, Black Cap (Prisoner)	167	15.6999998	http://www.bricklink.com/ML/47394pb032
47394pb033	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Black Top with Badge, Black Arms, Black Hands, Black Hat	167	16	http://www.bricklink.com/ML/47394pb033
47394pb034	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Light Blue Top with Badge, Flesh Hands, Black Hat	167	16.1000004	http://www.bricklink.com/ML/47394pb034
47394pb035	M	Duplo Figure Lego Ville, Male, Black Legs, Black and White Striped Top with Number 62019, Black Arms, Light Flesh Hands, Black Cap (Prisoner)	167	15.6300001	http://www.bricklink.com/ML/47394pb035
47394pb036	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Sand Green Top with Buttons, Reddish Brown Hair, Brown Eyes	167	15.4200001	http://www.bricklink.com/ML/47394pb036
47394pb037	M	Duplo Figure Lego Ville, Female, White Legs, Dark Purple Top, Tan Hair, Brown Eyes	167	18	http://www.bricklink.com/ML/47394pb037
47394pb038	M	Duplo Figure Lego Ville, Male, Black Legs, Blue Jacket with Tie, Red Hat, Curly Moustache (Train Conductor)	167	15.9499998	http://www.bricklink.com/ML/47394pb038
47394pb039	M	Duplo Figure Lego Ville, Female, Dark Purple Legs, Light Blue Wrap Top with Necklace, Reddish Brown Hair, Flesh Hands	167	17.1000004	http://www.bricklink.com/ML/47394pb039
47394pb040	M	Duplo Figure Lego Ville, Female, Dark Purple Legs, Bright Light Blue Top and Hands, Reddish Brown Hair, Green Eyes	167	17.1100006	http://www.bricklink.com/ML/47394pb040
47394pb041	M	Duplo Figure Lego Ville, Male, Blue Legs, Blue Top with Pockets, White Hat, Green Eyes (Forklift Driver)	167	14.5	http://www.bricklink.com/ML/47394pb041
47394pb042	M	Duplo Figure Lego Ville, Male, Dark Blue Legs & Jumpsuit with Yellow Vest, Radio, ID Badge, Yellow Cap with Headset, Slight Smile	167	16.1200008	http://www.bricklink.com/ML/47394pb042
47394pb043	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Red Top with Open Collar, Black Messy Hair, VIP Badge	167	15.6499996	http://www.bricklink.com/ML/47394pb043
47394pb044	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Light Blue Top with Red Tie and ID Badge, Reddish Brown Hair, Beard, Glasses	167	15.3599997	http://www.bricklink.com/ML/47394pb044
47394pb045	M	Duplo Figure Lego Ville, Male Pilot, Black Legs, White Top with Airplane Logo and Black Tie, Police Hat, Sunglasses	167	16.0400009	http://www.bricklink.com/ML/47394pb045
47394pb046	M	Duplo Figure Lego Ville, Male, Black Legs, Blue Jacket with Tie, Blue Hands, Red Hat, Smile with Teeth (Train Conductor)	167	15.9300003	http://www.bricklink.com/ML/47394pb046
47394pb047	M	Duplo Figure Lego Ville, Female, Blue Legs, Lime Top, Yellow Hair (Wendy)	167	16	http://www.bricklink.com/ML/47394pb047
47394pb048	M	Duplo Figure Lego Ville, Male, Blue Legs, Green Top with Yellow Scarf, Blue Cap, Curly Moustache (Train Engineer)	167	15.6999998	http://www.bricklink.com/ML/47394pb048
47394pb049	M	Duplo Figure Lego Ville, Skeleton	167	12.6999998	http://www.bricklink.com/ML/47394pb049
47394pb050	M	Duplo Figure Lego Ville, Male Pirate, Medium Blue Legs, Dark Red Top, Dark Bluish Gray Pirate Hat, Blue Eyes	167	13.5200005	http://www.bricklink.com/ML/47394pb050
47394pb051	M	Duplo Figure Lego Ville, Male, Black Legs, Blue Jacket with Tie, Flesh Hands, Red Hat, Smile with Closed Mouth (Train Conductor)	167	16	http://www.bricklink.com/ML/47394pb051
47394pb052	M	Duplo Figure Lego Ville, Male Post Office, Dark Bluish Gray Legs, Blue Jacket with Mail Horn, Black Police Hat	167	16.1100006	http://www.bricklink.com/ML/47394pb052
47394pb053	M	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, Brown Chest, Dark Bluish Gray  Arms, Dark Bluish Gray Hands	167	12	http://www.bricklink.com/ML/47394pb053
47394pb054	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Dark Bluish Gray Chest with Brown Belts, Dark Bluish Gray  Arms, Dark Bluish Gray Hands	167	12	http://www.bricklink.com/ML/47394pb054
47394pb055	M	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, White Chest, Blue Arms, Blue Hands	167	12	http://www.bricklink.com/ML/47394pb055
47394pb056	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Red Chest with Dragon Shield, Bright Light Orange Arms and Hands, Stubble and Open Mouth	167	12	http://www.bricklink.com/ML/47394pb056
47394pb057	M	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, Blue Chest, Blue Arms, Blue Hands	167	12	http://www.bricklink.com/ML/47394pb057
47394pb058	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Sand Green Top with Buttons, Reddish Brown Hair, Blue Eyes	167	15.4200001	http://www.bricklink.com/ML/47394pb058
47394pb059	M	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Bright Green Button Down Shirt, Red Cap, Brown Eyes, Closed Mouth Smile (Mechanic)	167	15.54	http://www.bricklink.com/ML/47394pb059
47394pb060	M	Duplo Figure Lego Ville, Male Pirate, Dark Bluish Gray Legs, Red and White White Striped Top, Medium Blue Rag Hat (Pirate)	167	13	http://www.bricklink.com/ML/47394pb060
47394pb061	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Flesh Hands, White Helmet, Light Gray Moustache	167	15.7600002	http://www.bricklink.com/ML/47394pb061
47394pb062	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Red Top with Black Vest, Blue Cap, Moustache	167	15.6999998	http://www.bricklink.com/ML/47394pb062
47394pb063	M	Duplo Figure Lego Ville, Male, Black Legs, Orange Vest with Two Pockets and Pen, Blue Hands, Red Construction Helmet (Train Engineer)	167	14.4300003	http://www.bricklink.com/ML/47394pb063
47394pb064	M	Duplo Figure Lego Ville, Female, Medic, White Legs, White Top with Pocket, Reddish Brown Hair, Blue Eyes, White Hands	167	17	http://www.bricklink.com/ML/47394pb064
47394pb065	M	Duplo Figure Lego Ville, Male Medic, Orange Legs, Light Bluish Gray Top with Zipper and Stripes, Light Bluish Gray Hair, Light Bluish Gray Hands	167	15.5	http://www.bricklink.com/ML/47394pb065
47394pb066	M	Duplo Figure Lego Ville, Male Medic, Sand Green Legs, White Top with Stethoscope, Light Bluish Gray Hair, Brown Head, Glasses, Moustache, White Hands	167	15.5	http://www.bricklink.com/ML/47394pb066
47394pb067	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Black Top with Badge, Black Arms and Hands, White Helmet	167	16.7600002	http://www.bricklink.com/ML/47394pb067
47394pb068	M	Duplo Figure Lego Ville, Male, Blue Legs, Tan Pullover with Buttons and Stripes, Black Hair, Brown Eyes, Flesh Hands	167	15.5	http://www.bricklink.com/ML/47394pb068
47394pb069	M	Duplo Figure Lego Ville, Male, Dark Blue Legs & Jumpsuit with Yellow Vest, Radio, ID Badge, Yellow Cap with Headset, Wide Smile	167	16.1299992	http://www.bricklink.com/ML/47394pb069
47394pb070	M	Duplo Figure Lego Ville, Female, Tan Legs, White Top with Buttons and Necklace, Black Hair, Brown Head	167	17	http://www.bricklink.com/ML/47394pb070
47394pb071	M	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Black Top with Buttons, Black Hair, Brown Head	167	16	http://www.bricklink.com/ML/47394pb071
47394pb072	M	Duplo Figure Lego Ville, Male, Black Legs, Orange Vest, Orange Construction Helmet, Red Hands	167	14.5	http://www.bricklink.com/ML/47394pb072
47394pb073	M	Duplo Figure Lego Ville, Male, Orange Legs, Flesh Hands, Orange Top with Recycle Logo, Black Hair, Blue Eyes	167	15.5	http://www.bricklink.com/ML/47394pb073
47394pb074	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, White Top with Buttons and Stripes, Black Hair, Brown Eyes	167	16	http://www.bricklink.com/ML/47394pb074
47394pb075	M	Duplo Figure Lego Ville, Female, Orange Legs, Bright Green Top with Buttons and Pockets, Reddish Brown Hair, Brown Eyes	167	17	http://www.bricklink.com/ML/47394pb075
47394pb076	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Brown Hands, White Helmet, Brown Face	167	15.9499998	http://www.bricklink.com/ML/47394pb076
47394pb077	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Flesh Hands, Silver Helmet, Blue Eyes	167	16.0100002	http://www.bricklink.com/ML/47394pb077
47394pb078	M	Duplo Figure Lego Ville, Male, Tan Legs, Blue Top, Black Vest, Black Hair	167	16	http://www.bricklink.com/ML/47394pb078
47394pb079	M	Duplo Figure Lego Ville, Male, Light Blue Legs, Sand Blue Top with Strap, Gold Crown and Medium Blue Heart, Black Hair	167	15.3400002	http://www.bricklink.com/ML/47394pb079
47394pb080	M	Duplo Figure Lego Ville, Male Medic, Orange Legs, White Top with Badge, Black Hair, Blue Eyes, Moustache	167	15.5	http://www.bricklink.com/ML/47394pb080
47394pb081	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Black Top with Badge, Black Arms, Light Flesh Hands, Black Cap with Headset	167	16	http://www.bricklink.com/ML/47394pb081
47394pb082	M	Duplo Figure Lego Ville, Male, Dark Blue Legs & Jumpsuit with Straps, Orange Cap with Headset	167	16	http://www.bricklink.com/ML/47394pb082
47394pb083	M	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, White Chest, Dark Bluish Gray Arms, Blue Hands	167	12.4700003	http://www.bricklink.com/ML/47394pb083
47394pb084	M	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, Blue Chest, White Arms, White Hands	167	12.1700001	http://www.bricklink.com/ML/47394pb084
47394pb085	M	Duplo Figure Lego Ville, Male, Blue Legs, Light Blue Top with Straps and Key	167	13	http://www.bricklink.com/ML/47394pb085
47394pb086	M	Duplo Figure Lego Ville, Male Medic, Orange Legs, White Top with Badge, Black Hair, Brown Eyes	167	15.5	http://www.bricklink.com/ML/47394pb086
47394pb087	M	Duplo Figure Lego Ville, Male, Blue Legs, Bright Green Top with White Undershirt, Blue Cap	167	15.6999998	http://www.bricklink.com/ML/47394pb087
47394pb088	M	Duplo Figure Lego Ville, Male Pirate, Dark Green Legs, Flesh Top with Strap and Dynamite, Bald Head, Eyepatch	167	13	http://www.bricklink.com/ML/47394pb088
47394pb089	M	Duplo Figure Lego Ville, Male Pirate, Medium Blue Legs, Dark Blue Top with Buttons, Bald Head, Eyepatch, Peg Leg	167	12.2200003	http://www.bricklink.com/ML/47394pb089
47394pb090	M	Duplo Figure Lego Ville, Male Pirate, Red Legs, White Top with Buttons and Green Spots, Reddish Brown Pirate Hat, Eyepatch, Peg Leg	167	14	http://www.bricklink.com/ML/47394pb090
47394pb091	M	Duplo Figure Lego Ville, Female, Dark Purple Legs, Light Violet Top, Light Violet Hands, Reddish Brown Hair	167	17.1000004	http://www.bricklink.com/ML/47394pb091
47394pb092	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Red Chest, Bright Light Orange Arms, Dark Bluish Gray Hands, Wide Grin	167	12.3000002	http://www.bricklink.com/ML/47394pb092
47394pb093	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Bright Light Orange Chest, Red Arms, Red Hands, Wide Crooked Grin	167	12.3000002	http://www.bricklink.com/ML/47394pb093
47394pb094	M	Duplo Figure Lego Ville, Male Medic, Sand Green Legs, White Top with Badge, Light Bluish Gray Hair, Brown Head, Glasses, Moustache	167	15.5	http://www.bricklink.com/ML/47394pb094
47394pb095	M	Duplo Figure Lego Ville, Female, Medic, White Legs, White Top with Badge, Reddish Brown Hair, Brown Eyes	167	17	http://www.bricklink.com/ML/47394pb095
47394pb096	M	Duplo Figure Lego Ville, Male, Thomas & Friends Sir Topham Hatt	167	\N	http://www.bricklink.com/ML/47394pb096
47394pb097	M	Duplo Figure Lego Ville, Male, Flesh Legs, Reddish Brown Hips, Tooth Necklace Pattern, Black Beard (Caveman)	167	15.54	http://www.bricklink.com/ML/47394pb097
47394pb098	M	Duplo Figure Lego Ville, Male, Flesh Legs, Reddish Brown Hips, Tooth Necklace Pattern, Reddish Brown Hair (Caveman)	167	15.2200003	http://www.bricklink.com/ML/47394pb098
47394pb099	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Bright Light Orange Chest, Red Arms, Dark Bluish Gray Hands, Wide Crooked Grin	167	12.3000002	http://www.bricklink.com/ML/47394pb099
47394pb100	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Flesh Hands, Yellow Cap with Headset	167	16.1700001	http://www.bricklink.com/ML/47394pb100
47394pb101	M	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Bright Green Button Down Shirt, Red Cap, Brown Eyes, Open Mouth Smile (Mechanic)	167	15.4200001	http://www.bricklink.com/ML/47394pb101
47394pb102	M	Duplo Figure Lego Ville, Male, Dark Tan Legs, Orange Shirt, Brown Eyes, White Construction Helmet	167	14.5	http://www.bricklink.com/ML/47394pb102
47394pb103	M	Duplo Figure Lego Ville, Male, Blue Legs, Tan Pullover with Buttons and Stripes, Black Hair, Brown Eyes, Tan Hands	167	15.5	http://www.bricklink.com/ML/47394pb103
47394pb104	M	Duplo Figure Lego Ville, Female, Dark Purple Legs, Medium Violet Wrap Top with Necklace, Reddish Brown Hair, Medium Violet Hands	167	17	http://www.bricklink.com/ML/47394pb104
47394pb105	M	Duplo Figure Lego Ville, Male, Blue Legs, Blue Top with Pockets, White Hat, Brown Eyes and Open Mouth Smile	167	14.5	http://www.bricklink.com/ML/47394pb105
47394pb106	M	Duplo Figure Lego Ville, Male, Dark Blue Legs, Light Blue Top with Life Vest and Badge, Dark Blue Cap	167	15.5	http://www.bricklink.com/ML/47394pb106
47394pb107	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Black Top with Badge, Black Arms, Light Flesh Hands, Black Hat, Blue Eyes	167	16.0599995	http://www.bricklink.com/ML/47394pb107
47394pb108	M	Duplo Figure Lego Ville, Male Clown, Medium Blue Legs, Red Top, Green Hair	167	16	http://www.bricklink.com/ML/47394pb108
47394pb109	M	Duplo Figure Lego Ville, Male Clown, Orange Legs, Lime Top with Three Buttons and Flower, Red Hair, Blue Eyes	167	16	http://www.bricklink.com/ML/47394pb109
47394pb110	M	Duplo Figure Lego Ville, Male Circus Ringmaster, Black Legs, Red Top with Bow Tie, Top Hat, Blue Eyes	167	18.5	http://www.bricklink.com/ML/47394pb110
47394pb111	M	Duplo Figure Lego Ville, Female Tightrope Walker, Light Flesh Legs, White Top with Stars, Black Ponytail Hair, Blue Eyes	167	17	http://www.bricklink.com/ML/47394pb111
47394pb112	M	Duplo Figure Lego Ville, Male Castle, Black Legs, Red Chest with Dragon Emblem, Bright Light Orange Arms and Hands, Lefty Smile	167	12.3000002	http://www.bricklink.com/ML/47394pb112
47394pb113	M	Duplo Figure Lego Ville, Male, Blue Legs, Red Shirt with Pockets and Nametag, Black Hair, Brown Eyes, Flesh Hands	167	15.6000004	http://www.bricklink.com/ML/47394pb113
47394pb114	M	Duplo Figure Lego Ville, Female, Medium Blue Legs, Red Jacket with Zipper and Pockets, Reddish Brown Ponytail Hair	167	17	http://www.bricklink.com/ML/47394pb114
47394pb115	M	Duplo Figure Lego Ville, Male, Blue Legs, Tan Top with Blue Overalls, Red Baseball Cap	167	16	http://www.bricklink.com/ML/47394pb115
47394pb116	M	Duplo Figure Lego Ville, Female, Dark Tan Legs, Tan Top, Black Hair (Zoo Keeper)	167	18	http://www.bricklink.com/ML/47394pb116
47394pb117	M	Duplo Figure Lego Ville, Male Post Office, Dark Bluish Gray Legs, Blue Jacket with Mail Horn, Black Police Hat, Smile with Teeth	167	16	http://www.bricklink.com/ML/47394pb117
47394pb118	M	Duplo Figure Lego Ville, Female, White Legs, Bright Light Blue Top, Tan Ponytail Hair, Brown Eyes	167	17	http://www.bricklink.com/ML/47394pb118
47394pb120	M	Duplo Figure Lego Ville, Male Pilot, Black Legs, White Top with Airplane Logo and Black Tie, Police Hat	167	16	http://www.bricklink.com/ML/47394pb120
47394pb121	M	Duplo Figure Lego Ville, Male, Blue Legs, Brown Top with ID Badge, Black Cap with Headset	167	16.0100002	http://www.bricklink.com/ML/47394pb121
47394pb122	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Flesh Hands, White Helmet, Blue Eyes	167	16.0100002	http://www.bricklink.com/ML/47394pb122
47394pb123	M	Duplo Figure Lego Ville, Female, Medium Blue Legs, Red Sweater, Very Light Gray Hair, Blue Eyes, Glasses	167	17	http://www.bricklink.com/ML/47394pb123
47394pb124	M	Duplo Figure Lego Ville, Female, Medic, White Legs, White Top with Pocket, Reddish Brown Hair, Blue Eyes	167	17	http://www.bricklink.com/ML/47394pb124
47394pb125	M	Duplo Figure Lego Ville, Male Medic, Orange Legs, Light Bluish Gray Top with Zipper and Stripes, Light Bluish Gray Hair	167	15.5	http://www.bricklink.com/ML/47394pb125
47394pb126	M	Duplo Figure Lego Ville, Male Medic, Sand Green Legs, White Top with Stethoscope, Light Bluish Gray Hair, Brown Head, Glasses, Moustache	167	15.5	http://www.bricklink.com/ML/47394pb126
47394pb127	M	Duplo Figure Lego Ville, Male, Medium Blue Legs, Bright Green Top with White Undershirt, Blue Cap	167	16	http://www.bricklink.com/ML/47394pb127
47394pb128	M	Duplo Figure Lego Ville, Male, Buzz Lightyear	167	16	http://www.bricklink.com/ML/47394pb128
47394pb129	M	Duplo Figure Lego Ville, Female, Jessie	167	16	http://www.bricklink.com/ML/47394pb129
47394pb130	M	Duplo Figure Lego Ville, Male, Woody	167	16.7700005	http://www.bricklink.com/ML/47394pb130
47394pb131	M	Duplo Figure Lego Ville, Male, Blue Swim Trunks, White Top with Green '51', Reddish Brown Hair	167	15.5	http://www.bricklink.com/ML/47394pb131
47394pb132	M	Duplo Figure Lego Ville, Female, Red Swimsuit with Yellow Bow, Black Hair	167	17	http://www.bricklink.com/ML/47394pb132
47394pb133	M	Duplo Figure Lego Ville, Male, Orange Legs, Flesh Hands, Orange Top with Recycle Logo, Black Hair, Brown Eyes	167	15.5	http://www.bricklink.com/ML/47394pb133
47394pb134	M	Duplo Figure Lego Ville, Male, Orange Legs, Orange Hands, Orange Top with Recycle Logo, Black Hair, Blue Eyes	167	15.5	http://www.bricklink.com/ML/47394pb134
47394pb135	M	Duplo Figure Lego Ville, Male Fireman, Black Legs, Light Gray Arms, Flesh Hands, White Helmet, Light Gray Moustache	167	16	http://www.bricklink.com/ML/47394pb135
47394pb136	M	Duplo Figure Lego Ville, Male, Black Legs, White Top, Tan Arms, Blue Baseball Cap, LEGO Logo on Front - Lego Factory Hungary Promotional	167	16	http://www.bricklink.com/ML/47394pb136
47394pb137	M	Duplo Figure Lego Ville, Female, Medic, Bright Green Legs, White Top with Badge, Black Hair, Brown Eyes	167	16	http://www.bricklink.com/ML/47394pb137
47394pb138	M	Duplo Figure Lego Ville, Male, Dark Blue Legs & Jumpsuit with Yellow Vest, White Helmet	167	16.2000008	http://www.bricklink.com/ML/47394pb138
47394pb139	M	Duplo Figure Winnie the Pooh, Tigger (Lego Ville)	167	16	http://www.bricklink.com/ML/47394pb139
47394pb140	M	Duplo Figure Winnie the Pooh, Winnie (Lego Ville)	167	14	http://www.bricklink.com/ML/47394pb140
47394pb141	M	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Light Blue Top with Badge and Tie, Flesh Hands, Black Hat	167	14.5	http://www.bricklink.com/ML/47394pb141
47394pb142	M	Duplo Figure Lego Ville, Male Medic, Bright Green Legs & Jumpsuit with Yellow Vest, White Helmet with EMT Star of Life Pattern	167	16.2000008	http://www.bricklink.com/ML/47394pb142
47394pb143	M	Duplo Figure Lego Ville, Male Medic, Bright Green Legs, White Top with Badge, Attached Stethoscope	167	17	http://www.bricklink.com/ML/47394pb143
47394pb144	M	Duplo Figure Lego Ville, Female, Tan Legs, Green Top with 'ZOO' on Front and Back, Reddish Brown Hair, Brown Eyes (Zoo Worker)	167	15	http://www.bricklink.com/ML/47394pb144
47394pb145	M	Duplo Figure Lego Ville, Male, Tan Legs, Green Top with 'ZOO' on Front and Back, Red Cap, Blue Eyes (Zoo Worker)	167	\N	http://www.bricklink.com/ML/47394pb145
47394pb146	M	Duplo Figure Lego Ville, Male, Tan Legs, Green Top with 'ZOO' on Front and Back, Brown Head, Red Cap, Brown Head, Brown Eyes (Zoo Worker)	167	\N	http://www.bricklink.com/ML/47394pb146
47394pb147	M	Duplo Figure Disney Princess, Sleeping Beauty (Lego Ville)	167	15	http://www.bricklink.com/ML/47394pb147
47394pb148	M	Duplo Figure Disney Princess, Snow White (Lego Ville)	167	15	http://www.bricklink.com/ML/47394pb148
47394pb149	M	Duplo Figure Disney Princess, Cinderella (Lego Ville)	167	15	http://www.bricklink.com/ML/47394pb149
47394pb150	M	Duplo Figure Disney Princess, Cinderella's Prince Charming (Lego Ville)	167	15	http://www.bricklink.com/ML/47394pb150
47394pb151	M	Duplo Figure Lego Ville, Male Clown, Medium Blue Legs, Striped Jacket, Bow Tie, Green Hair	167	16	http://www.bricklink.com/ML/47394pb151
47394pb152	M	Duplo Figure Lego Ville, Male Circus Ringmaster, Black Legs, Red Top with Gold Braid, Top Hat, Brown Eyes	167	18.5	http://www.bricklink.com/ML/47394pb152
47394pb153	M	Duplo Figure Lego Ville, Female Tightrope Walker, Dark Pink Legs and Top with Gold Bow and Stars, Black Ponytail Hair, Brown Eyes	167	17	http://www.bricklink.com/ML/47394pb153
47394pb154	M	Duplo Figure Disney Princess, Ariel / Arielle (Lego Ville)	167	\N	http://www.bricklink.com/ML/47394pb154
47394pb155	M	Duplo Figure Disney Princess, Prince Eric (Lego Ville)	167	\N	http://www.bricklink.com/ML/47394pb155
47394pb156	M	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Orange Vest with Zipper and Pockets, Orange Construction Helmet	167	\N	http://www.bricklink.com/ML/47394pb156
47394pb157	M	Duplo Figure Lego Ville, Male, Blue Legs, Brown Vest with Zipper and Zippered Pockets, Yellow Cap with Headset	167	\N	http://www.bricklink.com/ML/47394pb157
47394pb158	M	Duplo Figure Lego Ville, Female, Tan Legs, Green Top with 'ZOO' on Front and Back, Black Ponytail Hair, Brown Head (Zoo Worker)	167	\N	http://www.bricklink.com/ML/47394pb158
47394pb159	M	Duplo Figure Lego Ville, Male, Tan Legs, Medium Blue Shirt with Pocket and 4 Buttons, Black Hair	167	\N	http://www.bricklink.com/ML/47394pb159
47394pb160	M	Duplo Figure Lego Ville, Male, White Legs, White Race Top with Octan Logo, Yellow Cap with Headset	167	\N	http://www.bricklink.com/ML/47394pb160
47394pb161	M	Duplo Figure Lego Ville, Male, White Legs, White Race Top with Octan Logo, Red Helmet	167	\N	http://www.bricklink.com/ML/47394pb161
4943pb001	M	Duplo Figure, Child Type 1 Baby, White Legs, Bib with Duck Pattern, White Bonnet	167	11	http://www.bricklink.com/ML/4943pb001
4943pb002	M	Duplo Figure, Child Type 1 Baby, Yellow Legs, Yellow Body, Yellow Bonnet	167	11	http://www.bricklink.com/ML/4943pb002
4943pb003	M	Duplo Figure, Child Type 1 Boy, Yellow Legs, Blue Top with Red Suspenders, Red Hair, Freckles	167	11.6000004	http://www.bricklink.com/ML/4943pb003
4943pb004	M	Duplo Figure, Child Type 1 Boy, Blue Legs, Yellow Top with 2 Buttons, Black Hair, Asian Eyes	167	11.7299995	http://www.bricklink.com/ML/4943pb004
4943pb005	M	Duplo Figure, Child Type 1 Boy, Red Legs, Blue Torso with 2 Straps, Yellow Arms, Brown Head with Black Curly Hair	167	10.9700003	http://www.bricklink.com/ML/4943pb005
4943pb006	M	Duplo Figure, Child Type 1 Girl, Red Legs, Yellow Top with Green Collar, Brown Hair	167	12.2299995	http://www.bricklink.com/ML/4943pb006
4943pb007	M	Duplo Figure, Child Type 1 Girl, Red Legs, Red Top with Lace Collar & Buttons, Black Hair, Asian Eyes	167	12.1300001	http://www.bricklink.com/ML/4943pb007
4943pb008	M	Duplo Figure, Child Type 1 Girl, Yellow Legs, Red Top with Lace Collar & Buttons, Yellow Arms, Black Hair, Brown Head	167	11	http://www.bricklink.com/ML/4943pb008
4943pb009	M	Duplo Figure, Child Type 1 Girl, Blue Legs, Blue Top with Ice Cream Pattern, Yellow Hair	167	12	http://www.bricklink.com/ML/4943pb009
4943pb010	M	Duplo Figure, Child Type 1 Boy, Light Blue Legs, Blue Top With Collar And 2 Buttons, Black Hair	167	11.6400003	http://www.bricklink.com/ML/4943pb010
4943pb011	M	Duplo Figure, Child Type 1 Girl, Yellow Legs, Red Top With Collar And 3 Buttons, Yellow Hair, White in Eyes Pattern	167	12.1099997	http://www.bricklink.com/ML/4943pb011
4943pb012	M	Duplo Figure, Child Type 1 Baby, Blue Legs, Blue Body, White Bonnet	167	11.8699999	http://www.bricklink.com/ML/4943pb012
4943pb013	M	Duplo Figure, Child Type 1 Boy, Red Legs, Yellow Top With Red Bow Tie, Red Hair (Clown)	167	11	http://www.bricklink.com/ML/4943pb013
4943pb015	M	Duplo Figure, Child Type 1 Girl, Yellow Legs, Red Top, Black Hair	167	12	http://www.bricklink.com/ML/4943pb015
4943pb016	M	Duplo Figure, Child Type 1 Boy, Yellow Legs, Blue Top, Brown Hair	167	11.6000004	http://www.bricklink.com/ML/4943pb016
4943pb017	M	Duplo Figure, Child Type 1 Boy, Red Legs, Blue Top with Red Suspenders, Black Hair	167	11.6000004	http://www.bricklink.com/ML/4943pb017
4j001	M	Truck Driver with Brown Beard and Mirror Sunglasses	516	5.86000013	http://www.bricklink.com/ML/4j001
4j002	M	Police - Black Legs, Black Jacket, White Helmet, Yellow Head	516	6	http://www.bricklink.com/ML/4j002
4j003	M	Construction Worker with Blue Shirt, Green Vest and Cap, Sunglasses and Moustache	516	6	http://www.bricklink.com/ML/4j003
4j003a	M	Construction Worker with Blue Shirt, Green Vest and Cap with the Word 'Brick', Sunglasses and Moustache	516	6	http://www.bricklink.com/ML/4j003a
